user_id,country,acquisition_channel,device,signup_at,kyc_started_at,kyc_completed_at,first_transaction_at
21799,Spain,referral,iOS,2024-02-18 17:36:00,2024-02-18 18:47:00,2024-02-19 01:09:00,
21800,Spain,paid_search,iOS,2024-02-12 23:28:00,2024-02-13 00:52:00,2024-02-13 09:16:00,2024-02-16 12:14:00
21801,Spain,paid_social,Web,2024-08-21 01:01:00,,,
21802,Germany,partnership,Web,2024-05-25 16:16:00,2024-05-25 19:24:00,2024-05-25 22:53:00,2024-05-31 17:02:00
21803,Germany,referral,Android,2024-07-24 16:16:00,2024-07-24 19:55:00,2024-07-25 00:32:00,2024-07-28 09:53:00
21804,UK,referral,iOS,2024-01-19 09:51:00,2024-01-19 13:10:00,,
21805,Spain,referral,Web,2024-04-17 11:45:00,2024-04-17 13:39:00,,
21806,France,referral,Android,2024-03-19 10:58:00,2024-03-19 13:34:00,2024-03-19 19:20:00,2024-03-20 00:27:00
21807,UK,paid_social,Web,2024-03-31 05:34:00,2024-03-31 06:11:00,2024-03-31 12:45:00,2024-04-05 11:49:00
21808,France,referral,iOS,2025-04-15 15:24:00,2025-04-15 18:59:00,2025-04-16 01:40:00,2025-04-22 13:24:00
21809,Italy,organic,Web,2024-01-29 16:14:00,2024-01-29 16:48:00,2024-01-29 19:02:00,2024-02-04 18:17:00
21810,Germany,organic,Android,2024-04-28 23:18:00,,,
21811,UK,referral,Android,2024-09-03 05:44:00,2024-09-03 07:51:00,2024-09-03 09:04:00,2024-09-07 21:41:00
21812,Germany,partnership,iOS,2025-05-20 18:46:00,2025-05-20 20:41:00,2025-05-21 01:18:00,2025-05-21 17:13:00
21813,Italy,organic,iOS,2025-04-14 11:58:00,2025-04-14 14:57:00,2025-04-14 16:20:00,2025-04-17 08:21:00
21814,Germany,partnership,Android,2024-04-21 03:24:00,2024-04-21 06:38:00,2024-04-21 13:33:00,2024-04-24 21:08:00
21815,UK,referral,Web,2024-12-24 10:17:00,2024-12-24 11:09:00,2024-12-24 14:52:00,2024-12-30 05:34:00
21816,France,organic,Web,2024-01-06 04:59:00,,,
21817,Germany,referral,iOS,2025-01-05 18:01:00,2025-01-05 18:03:00,,
21818,Italy,paid_social,Android,2025-06-25 22:46:00,2025-06-26 00:57:00,2025-06-26 07:28:00,2025-06-28 13:25:00
21819,France,referral,iOS,2024-08-26 03:45:00,2024-08-26 05:41:00,2024-08-26 16:38:00,2024-08-27 23:54:00
21820,Spain,organic,Web,2024-01-31 08:03:00,,,
21821,Germany,partnership,Web,2024-05-29 16:49:00,2024-05-29 20:23:00,2024-05-30 00:12:00,
21822,France,referral,iOS,2024-08-08 21:47:00,2024-08-08 22:46:00,2024-08-09 04:29:00,2024-08-12 17:36:00
21823,Germany,paid_search,Android,2024-01-10 00:00:00,2024-01-10 03:05:00,2024-01-10 08:50:00,2024-01-14 20:02:00
21824,Germany,referral,Android,2025-03-14 05:26:00,2025-03-14 06:40:00,2025-03-14 11:04:00,2025-03-15 16:51:00
21825,UK,partnership,iOS,2024-01-01 04:43:00,2024-01-01 05:54:00,,
21826,Spain,referral,Web,2024-08-08 23:06:00,2024-08-08 23:47:00,2024-08-09 06:13:00,2024-08-11 10:48:00
21827,France,organic,Android,2024-11-04 03:21:00,2024-11-04 03:27:00,2024-11-04 05:02:00,2024-11-07 05:16:00
21828,Germany,organic,Web,2024-11-28 17:23:00,2024-11-28 20:18:00,,
21829,Germany,organic,iOS,2024-12-12 23:31:00,2024-12-13 00:32:00,2024-12-13 10:12:00,2024-12-13 16:51:00
21830,Italy,referral,iOS,2025-05-26 19:39:00,2025-05-26 20:19:00,2025-05-27 05:12:00,2025-06-01 21:31:00
21831,Spain,referral,iOS,2024-11-10 22:16:00,,,
21832,UK,organic,Android,2025-02-23 23:37:00,2025-02-24 02:42:00,2025-02-24 07:25:00,2025-02-27 10:10:00
21833,Germany,referral,iOS,2024-05-16 22:45:00,,,
21834,Italy,referral,Web,2024-02-02 03:06:00,,,
21835,Germany,organic,Android,2024-12-21 17:38:00,2024-12-21 20:12:00,2024-12-22 04:25:00,2024-12-26 10:50:00
21836,France,partnership,Web,2025-04-24 13:53:00,2025-04-24 17:02:00,2025-04-25 01:12:00,2025-04-29 07:18:00
21837,France,paid_social,iOS,2024-12-06 09:52:00,2024-12-06 13:05:00,,
21838,Italy,referral,Android,2025-05-07 00:54:00,,,
21839,Italy,paid_social,iOS,2024-03-03 22:44:00,2024-03-04 00:16:00,2024-03-04 10:45:00,
21840,UK,paid_social,Web,2024-04-29 14:56:00,,,
21841,Germany,partnership,Android,2025-03-31 03:45:00,2025-03-31 07:18:00,2025-03-31 17:15:00,2025-04-03 01:57:00
21842,Spain,organic,Android,2025-05-19 18:48:00,,,
21843,Italy,organic,Web,2024-12-31 02:18:00,2024-12-31 02:20:00,2024-12-31 12:55:00,
21844,France,referral,iOS,2025-05-13 01:57:00,2025-05-13 05:32:00,2025-05-13 17:04:00,2025-05-18 04:49:00
21845,Italy,paid_social,Web,2024-06-08 12:33:00,2024-06-08 15:46:00,,
21846,Spain,paid_search,Web,2024-06-13 10:23:00,,,
21847,UK,partnership,iOS,2024-05-17 03:19:00,2024-05-17 07:14:00,2024-05-17 12:37:00,2024-05-22 04:00:00
21848,Germany,partnership,Web,2024-08-08 12:49:00,2024-08-08 16:18:00,2024-08-08 16:44:00,2024-08-10 02:17:00
21849,Germany,organic,iOS,2024-05-30 19:06:00,2024-05-30 19:37:00,2024-05-31 01:53:00,2024-05-31 05:16:00
21850,Italy,paid_social,Android,2025-05-23 03:15:00,2025-05-23 04:09:00,2025-05-23 15:25:00,2025-05-29 06:05:00
21851,Spain,paid_social,Android,2024-01-23 22:49:00,2024-01-24 01:49:00,2024-01-24 08:31:00,
21852,Spain,partnership,Web,2024-03-12 08:47:00,,,
21853,Spain,organic,Android,2025-05-13 16:35:00,2025-05-13 18:40:00,2025-05-13 20:18:00,2025-05-20 01:16:00
21854,UK,paid_search,Web,2024-03-08 00:40:00,2024-03-08 03:22:00,,
21855,Spain,paid_social,iOS,2024-11-27 02:13:00,2024-11-27 04:14:00,2024-11-27 09:41:00,2024-12-02 13:23:00
21856,Italy,referral,iOS,2024-06-06 16:34:00,2024-06-06 17:07:00,2024-06-06 20:14:00,2024-06-12 13:49:00
21857,Spain,paid_social,Web,2024-05-11 23:16:00,2024-05-12 02:42:00,,
21858,UK,paid_social,Web,2025-04-21 00:16:00,2025-04-21 02:29:00,2025-04-21 10:21:00,2025-04-23 07:17:00
21859,France,partnership,Android,2024-01-29 23:50:00,2024-01-30 02:46:00,2024-01-30 05:24:00,2024-02-02 01:54:00
21860,Spain,paid_search,Android,2024-01-05 03:29:00,2024-01-05 04:16:00,2024-01-05 12:51:00,2024-01-10 14:46:00
21861,UK,organic,iOS,2025-05-25 07:01:00,2025-05-25 10:11:00,,
21862,Italy,organic,Android,2025-03-16 16:44:00,2025-03-16 20:08:00,2025-03-16 23:13:00,
21863,Italy,organic,Android,2024-09-25 04:18:00,2024-09-25 05:30:00,2024-09-25 13:29:00,2024-09-28 13:44:00
21864,France,referral,Android,2025-04-29 00:30:00,2025-04-29 01:33:00,,
21865,UK,organic,iOS,2024-04-10 03:27:00,2024-04-10 04:15:00,2024-04-10 12:01:00,2024-04-16 17:35:00
21866,Italy,paid_social,Android,2024-09-28 20:11:00,2024-09-28 23:34:00,2024-09-29 07:36:00,2024-10-01 23:31:00
21867,Germany,paid_social,iOS,2024-05-27 10:01:00,2024-05-27 11:42:00,2024-05-27 12:53:00,2024-05-27 16:42:00
21868,Italy,paid_social,Web,2024-03-23 02:29:00,2024-03-23 03:47:00,,
21869,France,paid_search,Android,2024-04-09 19:19:00,2024-04-09 20:08:00,2024-04-10 06:49:00,2024-04-12 06:23:00
21870,Italy,partnership,iOS,2024-10-09 10:18:00,2024-10-09 10:51:00,,
21871,UK,referral,Web,2024-04-15 21:05:00,,,
21872,Italy,paid_search,iOS,2024-02-22 20:36:00,2024-02-22 22:22:00,,
21873,Germany,paid_social,Android,2024-09-20 09:33:00,2024-09-20 11:24:00,2024-09-20 17:02:00,
21874,Germany,paid_social,Android,2024-01-21 03:29:00,2024-01-21 07:04:00,,
21875,Germany,referral,Web,2025-06-29 02:52:00,,,
21876,Spain,paid_search,iOS,2025-01-06 00:59:00,2025-01-06 02:13:00,2025-01-06 03:39:00,2025-01-06 12:35:00
21877,UK,partnership,iOS,2024-10-30 21:08:00,2024-10-31 00:27:00,2024-10-31 01:17:00,2024-11-04 13:10:00
21878,Spain,paid_social,Android,2024-07-23 11:55:00,2024-07-23 14:30:00,2024-07-23 19:55:00,
21879,Italy,referral,Android,2024-12-08 04:18:00,2024-12-08 07:53:00,2024-12-08 20:30:00,2024-12-15 09:44:00
21880,Spain,paid_social,iOS,2024-04-09 22:55:00,2024-04-10 00:23:00,2024-04-10 01:37:00,2024-04-13 03:21:00
21881,France,partnership,Web,2024-07-16 12:27:00,2024-07-16 16:25:00,,
21882,Italy,paid_search,Android,2024-06-23 08:04:00,,,
21883,France,partnership,Web,2024-05-19 16:45:00,2024-05-19 17:53:00,2024-05-20 00:11:00,
21884,France,paid_search,Web,2024-04-11 10:03:00,2024-04-11 13:06:00,2024-04-11 19:56:00,
21885,Italy,paid_search,iOS,2025-02-27 14:48:00,2025-02-27 18:33:00,2025-02-28 00:07:00,2025-03-03 20:44:00
21886,Spain,paid_social,iOS,2024-05-13 07:31:00,2024-05-13 10:35:00,2024-05-13 20:26:00,2024-05-17 18:09:00
21887,France,partnership,iOS,2024-04-16 13:28:00,2024-04-16 15:05:00,2024-04-16 22:17:00,2024-04-19 20:21:00
21888,Spain,partnership,Web,2024-12-26 11:43:00,2024-12-26 13:54:00,2024-12-26 17:27:00,2024-12-31 14:44:00
21889,Spain,partnership,iOS,2025-04-02 09:03:00,2025-04-02 10:43:00,2025-04-02 13:16:00,2025-04-06 16:26:00
21890,UK,organic,iOS,2025-07-07 12:08:00,2025-07-07 14:29:00,2025-07-07 16:49:00,
21891,Spain,paid_search,iOS,2025-06-25 01:16:00,,,
21892,UK,organic,iOS,2025-02-16 13:28:00,2025-02-16 16:08:00,2025-02-16 21:09:00,2025-02-19 12:35:00
21893,Italy,partnership,Web,2024-06-09 12:25:00,2024-06-09 16:23:00,2024-06-09 21:33:00,2024-06-16 13:33:00
21894,Germany,paid_search,Android,2024-08-18 15:02:00,2024-08-18 17:40:00,2024-08-18 20:34:00,2024-08-21 22:43:00
21895,UK,organic,iOS,2024-12-20 01:57:00,2024-12-20 02:54:00,2024-12-20 05:53:00,
21896,France,organic,iOS,2024-06-09 10:44:00,2024-06-09 12:03:00,2024-06-09 21:02:00,2024-06-11 00:56:00
21897,Spain,referral,Android,2024-02-29 17:00:00,2024-02-29 20:48:00,2024-03-01 03:27:00,2024-03-04 06:08:00
21898,Spain,referral,Web,2024-05-29 08:53:00,2024-05-29 08:59:00,2024-05-29 15:46:00,
21899,Germany,paid_social,iOS,2025-03-17 16:17:00,2025-03-17 18:51:00,,
21900,Spain,paid_search,Android,2025-05-12 13:09:00,2025-05-12 14:30:00,2025-05-12 19:20:00,2025-05-16 03:12:00
21901,Spain,partnership,Android,2024-06-17 03:11:00,,,
21902,Italy,paid_search,Web,2025-05-14 21:19:00,2025-05-14 23:15:00,2025-05-15 01:46:00,2025-05-19 04:26:00
21903,UK,referral,Android,2024-10-04 09:56:00,2024-10-04 13:49:00,2024-10-04 21:26:00,2024-10-07 12:20:00
21904,France,paid_social,Android,2024-07-14 23:14:00,2024-07-15 00:11:00,,
21905,Italy,partnership,Web,2025-04-14 16:20:00,2025-04-14 19:57:00,2025-04-15 04:30:00,2025-04-17 19:25:00
21906,Germany,organic,Web,2024-03-06 12:23:00,2024-03-06 12:36:00,2024-03-06 21:43:00,
21907,Germany,paid_social,iOS,2024-11-25 22:30:00,2024-11-25 23:42:00,,
21908,Germany,referral,Android,2024-05-15 10:56:00,2024-05-15 11:14:00,2024-05-15 12:58:00,2024-05-22 01:49:00
21909,Germany,paid_social,Web,2025-04-21 16:20:00,2025-04-21 18:09:00,,
21910,UK,paid_search,Web,2024-06-21 00:41:00,2024-06-21 00:59:00,,
21911,Germany,partnership,iOS,2024-07-14 21:53:00,2024-07-15 00:15:00,2024-07-15 03:28:00,2024-07-17 06:58:00
21912,UK,paid_social,iOS,2024-06-27 20:59:00,2024-06-27 23:11:00,2024-06-28 07:53:00,2024-06-28 23:54:00
21913,Germany,paid_search,iOS,2024-10-13 18:15:00,2024-10-13 21:52:00,2024-10-14 04:18:00,2024-10-17 09:03:00
21914,Germany,referral,iOS,2024-12-02 17:07:00,2024-12-02 20:10:00,2024-12-02 21:03:00,2024-12-07 04:36:00
21915,UK,paid_social,Android,2024-04-08 23:05:00,2024-04-09 01:11:00,2024-04-09 08:05:00,2024-04-13 22:52:00
21916,Spain,partnership,Android,2025-01-17 07:55:00,2025-01-17 10:23:00,2025-01-17 17:27:00,
21917,Spain,paid_search,Web,2025-01-16 04:18:00,2025-01-16 04:51:00,,
21918,UK,partnership,Android,2024-05-30 15:43:00,2024-05-30 16:13:00,2024-05-30 23:25:00,2024-06-03 09:42:00
21919,UK,paid_social,Android,2024-09-29 01:32:00,2024-09-29 01:37:00,2024-09-29 04:17:00,2024-10-05 22:00:00
21920,Germany,paid_social,Android,2025-07-06 12:13:00,2025-07-06 12:18:00,,
21921,France,referral,Android,2024-11-15 16:32:00,2024-11-15 18:32:00,2024-11-16 00:29:00,2024-11-16 15:00:00
21922,Germany,organic,Android,2024-06-27 16:04:00,2024-06-27 17:34:00,2024-06-28 00:19:00,
21923,UK,partnership,Android,2024-11-11 13:54:00,2024-11-11 16:06:00,2024-11-11 16:57:00,
21924,UK,paid_social,Android,2024-12-15 03:08:00,2024-12-15 07:05:00,2024-12-15 07:26:00,
21925,Italy,paid_social,iOS,2024-04-16 06:28:00,2024-04-16 07:24:00,2024-04-16 14:20:00,2024-04-20 10:02:00
21926,Spain,paid_social,Web,2025-03-22 07:39:00,2025-03-22 09:14:00,2025-03-22 18:13:00,2025-03-27 18:25:00
21927,Spain,referral,Web,2025-07-06 07:37:00,2025-07-06 10:57:00,2025-07-06 20:46:00,2025-07-08 15:08:00
21928,France,referral,Web,2024-10-02 04:43:00,2024-10-02 05:52:00,2024-10-02 10:06:00,2024-10-05 13:54:00
21929,Germany,organic,iOS,2024-10-14 04:37:00,2024-10-14 05:12:00,2024-10-14 15:04:00,2024-10-16 08:58:00
21930,Italy,partnership,Android,2024-11-06 20:49:00,,,
21931,UK,organic,iOS,2024-06-02 08:46:00,2024-06-02 09:54:00,2024-06-02 11:11:00,2024-06-04 08:54:00
21932,Spain,organic,iOS,2025-05-04 18:44:00,2025-05-04 22:12:00,,
21933,France,referral,Android,2025-03-25 03:19:00,2025-03-25 05:40:00,,
21934,France,paid_social,Web,2025-06-24 09:20:00,2025-06-24 12:15:00,,
21935,Italy,paid_social,Web,2025-03-05 11:08:00,2025-03-05 12:11:00,2025-03-05 14:54:00,2025-03-09 09:00:00
21936,France,referral,Web,2025-01-05 12:32:00,,,
21937,Italy,paid_social,Android,2024-02-07 08:17:00,2024-02-07 08:55:00,2024-02-07 14:12:00,2024-02-09 08:32:00
21938,Italy,partnership,Android,2024-03-12 19:06:00,2024-03-12 20:49:00,2024-03-13 04:14:00,2024-03-15 01:05:00
21939,Spain,organic,Android,2025-03-29 16:43:00,,,
21940,Spain,referral,Android,2024-02-11 10:27:00,2024-02-11 12:29:00,,
21941,France,organic,Android,2024-08-31 01:19:00,2024-08-31 05:05:00,,
21942,Italy,paid_search,Android,2024-10-15 14:37:00,2024-10-15 15:38:00,2024-10-15 20:22:00,2024-10-19 14:11:00
21943,Spain,organic,iOS,2025-03-08 03:13:00,2025-03-08 06:37:00,2025-03-08 09:20:00,2025-03-14 00:21:00
21944,Germany,organic,iOS,2024-03-08 05:19:00,2024-03-08 05:28:00,2024-03-08 11:53:00,2024-03-12 13:56:00
21945,Italy,organic,iOS,2025-04-30 00:12:00,2025-04-30 01:32:00,2025-04-30 05:10:00,2025-04-30 16:27:00
21946,UK,paid_search,iOS,2025-03-23 08:46:00,,,
21947,UK,paid_social,Web,2024-12-23 01:39:00,2024-12-23 05:14:00,2024-12-23 10:15:00,2024-12-28 16:59:00
21948,France,paid_search,Web,2025-03-17 09:32:00,2025-03-17 11:44:00,2025-03-17 17:15:00,2025-03-21 14:13:00
21949,Germany,referral,Android,2025-04-29 05:52:00,2025-04-29 08:03:00,2025-04-29 15:03:00,2025-05-02 07:45:00
21950,France,paid_search,iOS,2024-08-13 05:51:00,2024-08-13 08:52:00,2024-08-13 10:58:00,2024-08-14 19:36:00
21951,UK,referral,iOS,2024-04-17 12:53:00,2024-04-17 13:12:00,2024-04-17 19:02:00,2024-04-24 09:42:00
21952,Spain,referral,Android,2024-06-23 05:16:00,2024-06-23 08:01:00,2024-06-23 17:36:00,
21953,Germany,referral,Web,2024-08-08 07:22:00,2024-08-08 08:03:00,2024-08-08 14:06:00,2024-08-08 23:10:00
21954,Spain,paid_search,Android,2024-07-02 15:11:00,2024-07-02 16:53:00,2024-07-02 22:34:00,2024-07-06 16:20:00
21955,Spain,paid_social,Web,2025-06-26 16:44:00,2025-06-26 17:32:00,2025-06-26 20:30:00,
21956,UK,referral,Android,2024-10-29 18:38:00,2024-10-29 22:25:00,2024-10-30 07:20:00,2024-11-02 11:42:00
21957,Germany,referral,iOS,2024-05-27 06:40:00,2024-05-27 09:22:00,2024-05-27 15:23:00,
21958,France,organic,iOS,2024-09-28 15:03:00,2024-09-28 18:35:00,,
21959,Germany,paid_search,Android,2024-05-26 21:11:00,2024-05-27 00:51:00,2024-05-27 09:38:00,2024-05-31 20:49:00
21960,Italy,partnership,Web,2025-01-20 00:18:00,2025-01-20 03:36:00,,
21961,Spain,partnership,Web,2024-01-29 17:00:00,2024-01-29 20:14:00,2024-01-30 01:15:00,2024-02-03 16:58:00
21962,UK,referral,Android,2025-03-05 03:07:00,,,
21963,Italy,paid_search,Android,2025-03-19 06:51:00,2025-03-19 07:49:00,2025-03-19 13:35:00,
21964,Italy,paid_social,Android,2025-05-01 17:41:00,2025-05-01 19:57:00,2025-05-02 02:09:00,2025-05-02 03:15:00
21965,UK,organic,Android,2024-11-09 02:58:00,2024-11-09 06:49:00,2024-11-09 14:05:00,2024-11-13 02:11:00
21966,UK,referral,Web,2025-03-13 02:02:00,2025-03-13 04:52:00,2025-03-13 07:00:00,
21967,Italy,paid_social,iOS,2024-10-10 06:43:00,2024-10-10 07:35:00,2024-10-10 15:44:00,2024-10-13 11:17:00
21968,UK,organic,iOS,2024-12-15 10:14:00,,,
21969,France,paid_search,Web,2025-06-16 07:26:00,2025-06-16 08:32:00,2025-06-16 17:10:00,
21970,UK,paid_social,Android,2024-09-20 04:26:00,,,
21971,Italy,organic,iOS,2025-05-18 13:50:00,,,
21972,UK,paid_search,iOS,2024-03-29 10:19:00,2024-03-29 13:43:00,2024-03-29 18:29:00,
21973,Spain,paid_social,iOS,2024-03-23 13:17:00,2024-03-23 16:51:00,2024-03-24 00:57:00,2024-03-29 12:51:00
21974,Italy,paid_social,iOS,2025-05-01 10:07:00,2025-05-01 10:31:00,2025-05-01 18:26:00,2025-05-04 15:16:00
21975,UK,partnership,iOS,2025-06-12 03:48:00,,,
21976,Germany,paid_social,iOS,2024-04-28 04:15:00,2024-04-28 07:12:00,2024-04-28 15:32:00,
21977,France,organic,Android,2025-07-05 11:01:00,2025-07-05 14:24:00,2025-07-05 18:51:00,
21978,Germany,paid_search,iOS,2024-10-20 01:29:00,2024-10-20 03:33:00,2024-10-20 04:51:00,
21979,Germany,referral,Web,2025-06-26 05:43:00,2025-06-26 07:23:00,2025-06-26 13:50:00,2025-06-27 01:47:00
21980,Spain,paid_search,iOS,2024-01-27 11:46:00,2024-01-27 11:51:00,,
21981,France,referral,Web,2024-09-28 06:33:00,2024-09-28 07:54:00,,
21982,Germany,organic,Web,2024-03-03 01:25:00,2024-03-03 04:42:00,2024-03-03 07:11:00,2024-03-09 14:50:00
21983,France,organic,Web,2025-02-05 15:59:00,2025-02-05 19:21:00,,
21984,Germany,paid_social,Web,2024-08-18 21:08:00,2024-08-18 22:24:00,2024-08-19 00:23:00,2024-08-22 10:51:00
21985,Germany,paid_social,Android,2025-04-29 02:38:00,,,
21986,France,referral,iOS,2024-07-23 09:01:00,,,
21987,UK,referral,Android,2024-09-21 21:36:00,2024-09-21 23:21:00,2024-09-22 04:22:00,2024-09-23 06:16:00
21988,Italy,partnership,Web,2024-04-10 01:40:00,2024-04-10 03:13:00,2024-04-10 09:38:00,2024-04-11 19:55:00
21989,Italy,paid_search,Web,2024-05-12 23:29:00,2024-05-13 00:29:00,2024-05-13 08:37:00,
21990,Italy,partnership,Web,2024-02-28 00:12:00,2024-02-28 04:05:00,2024-02-28 10:04:00,
21991,UK,paid_social,Android,2025-07-01 19:25:00,2025-07-01 20:51:00,2025-07-01 21:54:00,2025-07-03 00:09:00
21992,UK,organic,Android,2025-03-04 09:21:00,2025-03-04 12:49:00,2025-03-04 22:13:00,2025-03-06 18:04:00
21993,Italy,paid_search,iOS,2025-03-06 05:55:00,2025-03-06 06:43:00,2025-03-06 17:21:00,2025-03-06 22:26:00
21994,Germany,paid_search,iOS,2024-12-08 11:21:00,2024-12-08 14:52:00,,
21995,Germany,referral,iOS,2025-01-06 03:22:00,2025-01-06 07:07:00,2025-01-06 10:29:00,2025-01-09 03:56:00
21996,Spain,paid_search,Web,2024-02-13 05:35:00,2024-02-13 06:25:00,,
21997,France,paid_search,Android,2024-08-01 03:24:00,,,
21998,Italy,paid_social,Android,2024-10-26 16:14:00,2024-10-26 19:54:00,,
21999,Spain,paid_social,Web,2025-05-29 18:02:00,2025-05-29 18:03:00,,
22000,Italy,paid_search,Web,2024-10-22 07:24:00,2024-10-22 07:57:00,2024-10-22 11:32:00,2024-10-22 23:00:00
